,Time,RSSI,File Name
54,11-07-2023 16:30:10:971,-69,27.5m_3
55,11-07-2023 16:30:12:973,-69,27.5m_3
56,11-07-2023 16:30:14:972,-69,27.5m_3
57,11-07-2023 16:30:16:971,-69,27.5m_3
58,11-07-2023 16:30:18:971,-69,27.5m_3
59,11-07-2023 16:30:20:973,-69,27.5m_3
0,Mac Address ,28:DE:65:6E:4E:16,30m
1,Time, RSSI,30m
2,11-07-2023 16:33:08:358,-74,30m
3,11-07-2023 16:33:10:346,-74,30m
4,11-07-2023 16:33:12:347,-74,30m
5,11-07-2023 16:33:14:347,-74,30m
6,11-07-2023 16:33:16:347,-74,30m
7,11-07-2023 16:33:18:348,-74,30m
8,11-07-2023 16:33:20:351,-74,30m
9,11-07-2023 16:33:22:349,-74,30m
10,11-07-2023 16:33:24:350,-74,30m
11,11-07-2023 16:33:26:350,-74,30m
12,11-07-2023 16:33:28:350,-74,30m
13,11-07-2023 16:33:30:350,-74,30m
14,11-07-2023 16:33:32:355,-74,30m
15,11-07-2023 16:33:34:351,-74,30m
16,11-07-2023 16:33:36:351,-74,30m
17,11-07-2023 16:33:38:353,-73,30m
18,11-07-2023 16:33:40:353,-73,30m
19,11-07-2023 16:33:42:354,-73,30m
20,11-07-2023 16:33:44:354,-73,30m
21,11-07-2023 16:33:46:356,-73,30m
22,11-07-2023 16:33:48:355,-73,30m
23,11-07-2023 16:33:50:354,-73,30m
24,11-07-2023 16:33:52:354,-73,30m
25,11-07-2023 16:33:54:354,-73,30m
26,11-07-2023 16:33:56:355,-73,30m
27,11-07-2023 16:33:58:355,-73,30m
28,11-07-2023 16:34:00:357,-73,30m
29,11-07-2023 16:34:02:357,-73,30m
30,11-07-2023 16:34:04:357,-73,30m
31,11-07-2023 16:34:06:358,-73,30m
32,11-07-2023 16:34:08:358,-73,30m
33,11-07-2023 16:34:10:358,-73,30m
34,11-07-2023 16:34:12:360,-73,30m
35,11-07-2023 16:34:14:360,-73,30m
36,11-07-2023 16:34:16:358,-73,30m
37,11-07-2023 16:34:18:359,-73,30m
38,11-07-2023 16:34:20:358,-73,30m
39,11-07-2023 16:34:22:361,-73,30m
40,11-07-2023 16:34:24:359,-73,30m
41,11-07-2023 16:34:26:360,-73,30m
42,11-07-2023 16:34:28:359,-74,30m
43,11-07-2023 16:34:30:360,-74,30m
44,11-07-2023 16:34:32:359,-74,30m
45,11-07-2023 16:34:34:360,-74,30m
46,11-07-2023 16:34:36:360,-74,30m
47,11-07-2023 16:34:38:361,-74,30m
48,11-07-2023 16:34:40:361,-74,30m
49,11-07-2023 16:34:42:359,-74,30m
50,11-07-2023 16:34:44:361,-74,30m
51,11-07-2023 16:34:46:360,-74,30m
52,11-07-2023 16:34:48:360,-74,30m
53,11-07-2023 16:34:50:361,-74,30m
54,11-07-2023 16:34:52:360,-74,30m
55,11-07-2023 16:34:54:360,-74,30m
56,11-07-2023 16:34:56:360,-74,30m
57,11-07-2023 16:34:58:361,-75,30m
58,11-07-2023 16:35:00:361,-75,30m
59,11-07-2023 16:35:02:360,-75,30m
60,11-07-2023 16:35:04:361,-75,30m
61,11-07-2023 16:35:06:361,-75,30m
62,11-07-2023 16:35:08:372,-75,30m
63,11-07-2023 16:35:10:362,-76,30m
64,11-07-2023 16:35:12:363,-76,30m
65,11-07-2023 16:35:14:363,-76,30m
66,11-07-2023 16:35:16:362,-76,30m
0,Mac Address ,28:DE:65:6E:4E:16,30_1m
1,Time, RSSI,30_1m
2,11-07-2023 16:33:33:001,-76,30_1m
3,11-07-2023 16:33:35:003,-76,30_1m
4,11-07-2023 16:33:37:004,-76,30_1m
5,11-07-2023 16:33:39:002,-76,30_1m
6,11-07-2023 16:33:41:001,-76,30_1m
7,11-07-2023 16:33:43:003,-76,30_1m
8,11-07-2023 16:33:45:004,-76,30_1m
9,11-07-2023 16:33:47:003,-76,30_1m
10,11-07-2023 16:33:49:004,-76,30_1m
11,11-07-2023 16:33:51:004,-76,30_1m
12,11-07-2023 16:33:53:005,-76,30_1m
13,11-07-2023 16:33:55:004,-76,30_1m
14,11-07-2023 16:33:57:005,-76,30_1m
15,11-07-2023 16:33:59:005,-76,30_1m
16,11-07-2023 16:34:01:005,-76,30_1m
17,11-07-2023 16:34:03:008,-76,30_1m
18,11-07-2023 16:34:05:006,-76,30_1m
19,11-07-2023 16:34:07:006,-76,30_1m
20,11-07-2023 16:34:09:006,-76,30_1m
21,11-07-2023 16:34:11:007,-76,30_1m
22,11-07-2023 16:34:13:007,-76,30_1m
23,11-07-2023 16:34:15:007,-76,30_1m
24,11-07-2023 16:34:17:008,-76,30_1m
25,11-07-2023 16:34:19:007,-76,30_1m
26,11-07-2023 16:34:21:007,-77,30_1m
27,11-07-2023 16:34:23:007,-77,30_1m
28,11-07-2023 16:34:25:007,-77,30_1m
29,11-07-2023 16:34:27:007,-77,30_1m
30,11-07-2023 16:34:29:008,-77,30_1m
31,11-07-2023 16:34:31:008,-77,30_1m
32,11-07-2023 16:34:33:008,-77,30_1m
33,11-07-2023 16:34:35:009,-77,30_1m
34,11-07-2023 16:34:37:009,-77,30_1m
35,11-07-2023 16:34:39:009,-77,30_1m
36,11-07-2023 16:34:41:010,-77,30_1m
37,11-07-2023 16:34:43:011,-77,30_1m
38,11-07-2023 16:34:45:011,-77,30_1m
39,11-07-2023 16:34:47:010,-77,30_1m
40,11-07-2023 16:34:49:011,-77,30_1m
41,11-07-2023 16:34:51:011,-77,30_1m
42,11-07-2023 16:34:53:012,-77,30_1m
43,11-07-2023 16:34:55:012,-78,30_1m
44,11-07-2023 16:34:57:012,-78,30_1m
45,11-07-2023 16:34:59:013,-80,30_1m
46,11-07-2023 16:35:01:013,-80,30_1m
47,11-07-2023 16:35:03:014,-80,30_1m
48,11-07-2023 16:35:05:015,-80,30_1m
49,11-07-2023 16:35:07:015,-80,30_1m
50,11-07-2023 16:35:09:015,-80,30_1m
51,11-07-2023 16:35:11:015,-80,30_1m
52,11-07-2023 16:35:13:016,-80,30_1m
53,11-07-2023 16:35:15:016,-80,30_1m
54,11-07-2023 16:35:17:016,-80,30_1m
55,11-07-2023 16:35:19:016,-80,30_1m
56,11-07-2023 16:35:21:016,-80,30_1m
57,11-07-2023 16:35:23:016,-80,30_1m
58,11-07-2023 16:35:25:017,-80,30_1m
59,11-07-2023 16:35:27:016,-80,30_1m
60,11-07-2023 16:35:29:016,-80,30_1m
61,11-07-2023 16:35:31:016,-80,30_1m
62,11-07-2023 16:35:33:016,-80,30_1m
63,11-07-2023 16:35:35:017,-80,30_1m
64,11-07-2023 16:35:37:017,-80,30_1m
65,11-07-2023 16:35:39:016,-80,30_1m
66,11-07-2023 16:35:41:017,-80,30_1m
0,Mac Address ,28:DE:65:6E:4E:16,32.5m_1
1,Time, RSSI,32.5m_1
2,11-07-2023 16:37:06:380,-79,32.5m_1
3,11-07-2023 16:37:08:382,-77,32.5m_1
4,11-07-2023 16:37:10:382,-77,32.5m_1
5,11-07-2023 16:37:12:382,-77,32.5m_1
6,11-07-2023 16:37:14:381,-77,32.5m_1
7,11-07-2023 16:37:16:381,-77,32.5m_1
8,11-07-2023 16:37:18:382,-75,32.5m_1
9,11-07-2023 16:37:20:383,-75,32.5m_1
10,11-07-2023 16:37:22:383,-75,32.5m_1
11,11-07-2023 16:37:24:385,-75,32.5m_1
12,11-07-2023 16:37:26:384,-74,32.5m_1
13,11-07-2023 16:37:28:383,-72,32.5m_1
14,11-07-2023 16:37:30:383,-72,32.5m_1
15,11-07-2023 16:37:32:384,-72,32.5m_1
16,11-07-2023 16:37:34:383,-72,32.5m_1
17,11-07-2023 16:37:36:384,-72,32.5m_1
18,11-07-2023 16:37:38:388,-71,32.5m_1
19,11-07-2023 16:37:40:386,-70,32.5m_1
20,11-07-2023 16:37:42:386,-70,32.5m_1
21,11-07-2023 16:37:44:385,-70,32.5m_1
22,11-07-2023 16:37:46:386,-70,32.5m_1
23,11-07-2023 16:37:48:386,-70,32.5m_1
24,11-07-2023 16:37:50:386,-70,32.5m_1
25,11-07-2023 16:37:52:386,-70,32.5m_1
26,11-07-2023 16:37:54:386,-70,32.5m_1
27,11-07-2023 16:37:56:386,-70,32.5m_1
28,11-07-2023 16:37:58:386,-70,32.5m_1
29,11-07-2023 16:38:00:387,-70,32.5m_1
30,11-07-2023 16:38:02:387,-71,32.5m_1
31,11-07-2023 16:38:04:387,-71,32.5m_1
32,11-07-2023 16:38:06:388,-71,32.5m_1
33,11-07-2023 16:38:08:388,-71,32.5m_1
34,11-07-2023 16:38:10:389,-71,32.5m_1
35,11-07-2023 16:38:12:389,-71,32.5m_1
36,11-07-2023 16:38:14:389,-71,32.5m_1
37,11-07-2023 16:38:16:390,-71,32.5m_1
38,11-07-2023 16:38:18:390,-71,32.5m_1
39,11-07-2023 16:38:20:391,-71,32.5m_1
40,11-07-2023 16:38:22:391,-71,32.5m_1
41,11-07-2023 16:38:24:392,-71,32.5m_1
42,11-07-2023 16:38:26:394,-71,32.5m_1
43,11-07-2023 16:38:28:392,-71,32.5m_1
44,11-07-2023 16:38:30:393,-71,32.5m_1
45,11-07-2023 16:38:32:394,-71,32.5m_1
46,11-07-2023 16:38:34:395,-71,32.5m_1
47,11-07-2023 16:38:36:395,-71,32.5m_1
48,11-07-2023 16:38:38:396,-71,32.5m_1
49,11-07-2023 16:38:40:395,-71,32.5m_1
50,11-07-2023 16:38:42:396,-71,32.5m_1
51,11-07-2023 16:38:44:396,-71,32.5m_1
52,11-07-2023 16:38:46:397,-71,32.5m_1
53,11-07-2023 16:38:48:398,-71,32.5m_1
54,11-07-2023 16:38:50:399,-71,32.5m_1
55,11-07-2023 16:38:52:398,-71,32.5m_1
56,11-07-2023 16:38:54:398,-71,32.5m_1
57,11-07-2023 16:38:56:399,-71,32.5m_1
58,11-07-2023 16:38:58:399,-71,32.5m_1
59,11-07-2023 16:39:00:398,-71,32.5m_1
60,11-07-2023 16:39:02:399,-71,32.5m_1
61,11-07-2023 16:39:04:398,-71,32.5m_1
0,Mac Address ,28:DE:65:6E:4E:16,32.5m_2
1,Time, RSSI,32.5m_2
2,11-07-2023 16:37:33:033,-77,32.5m_2
3,11-07-2023 16:37:35:034,-77,32.5m_2
4,11-07-2023 16:37:37:034,-77,32.5m_2
5,11-07-2023 16:37:39:034,-77,32.5m_2
6,11-07-2023 16:37:41:035,-77,32.5m_2
7,11-07-2023 16:37:43:035,-77,32.5m_2
8,11-07-2023 16:37:45:035,-76,32.5m_2
9,11-07-2023 16:37:47:036,-76,32.5m_2
10,11-07-2023 16:37:49:035,-76,32.5m_2
11,11-07-2023 16:37:51:036,-76,32.5m_2
12,11-07-2023 16:37:53:036,-76,32.5m_2
13,11-07-2023 16:37:55:037,-75,32.5m_2
14,11-07-2023 16:37:57:037,-75,32.5m_2
15,11-07-2023 16:37:59:038,-75,32.5m_2
16,11-07-2023 16:38:01:038,-75,32.5m_2
17,11-07-2023 16:38:03:037,-74,32.5m_2
18,11-07-2023 16:38:05:038,-73,32.5m_2
19,11-07-2023 16:38:07:039,-73,32.5m_2
20,11-07-2023 16:38:09:039,-73,32.5m_2
21,11-07-2023 16:38:11:040,-73,32.5m_2
22,11-07-2023 16:38:13:040,-73,32.5m_2
23,11-07-2023 16:38:15:040,-73,32.5m_2
24,11-07-2023 16:38:17:040,-73,32.5m_2
25,11-07-2023 16:38:19:040,-73,32.5m_2
26,11-07-2023 16:38:21:042,-74,32.5m_2
27,11-07-2023 16:38:23:041,-74,32.5m_2
28,11-07-2023 16:38:25:042,-75,32.5m_2
29,11-07-2023 16:38:27:042,-75,32.5m_2
30,11-07-2023 16:38:29:042,-75,32.5m_2
31,11-07-2023 16:38:31:042,-74,32.5m_2
32,11-07-2023 16:38:33:042,-74,32.5m_2
33,11-07-2023 16:38:35:043,-74,32.5m_2
34,11-07-2023 16:38:37:043,-73,32.5m_2
35,11-07-2023 16:38:39:043,-72,32.5m_2
36,11-07-2023 16:38:41:043,-73,32.5m_2
37,11-07-2023 16:38:43:043,-74,32.5m_2
38,11-07-2023 16:38:45:045,-74,32.5m_2
39,11-07-2023 16:38:47:043,-74,32.5m_2
40,11-07-2023 16:38:49:044,-74,32.5m_2
41,11-07-2023 16:38:51:043,-74,32.5m_2
42,11-07-2023 16:38:53:044,-74,32.5m_2
43,11-07-2023 16:38:55:046,-75,32.5m_2
44,11-07-2023 16:38:57:045,-75,32.5m_2
45,11-07-2023 16:38:59:045,-75,32.5m_2
46,11-07-2023 16:39:01:045,-75,32.5m_2
47,11-07-2023 16:39:03:046,-75,32.5m_2
48,11-07-2023 16:39:05:046,-75,32.5m_2
49,11-07-2023 16:39:07:046,-75,32.5m_2
50,11-07-2023 16:39:09:047,-75,32.5m_2
51,11-07-2023 16:39:11:048,-75,32.5m_2
52,11-07-2023 16:39:13:048,-75,32.5m_2
53,11-07-2023 16:39:15:049,-75,32.5m_2
54,11-07-2023 16:39:17:050,-75,32.5m_2
55,11-07-2023 16:39:19:050,-75,32.5m_2
56,11-07-2023 16:39:21:050,-75,32.5m_2
57,11-07-2023 16:39:23:051,-76,32.5m_2
58,11-07-2023 16:39:25:051,-76,32.5m_2
59,11-07-2023 16:39:27:052,-76,32.5m_2
60,11-07-2023 16:39:29:052,-76,32.5m_2
0,Mac Address ,28:DE:65:6E:4E:16,35m
1,Time, RSSI,35m
2,11-07-2023 16:41:00:122,-73,35m
3,11-07-2023 16:41:02:124,-73,35m
4,11-07-2023 16:41:04:123,-74,35m
5,11-07-2023 16:41:06:125,-74,35m
6,11-07-2023 16:41:08:124,-74,35m
7,11-07-2023 16:41:10:124,-74,35m
8,11-07-2023 16:41:12:124,-74,35m
9,11-07-2023 16:41:14:124,-74,35m
10,11-07-2023 16:41:16:124,-74,35m
11,11-07-2023 16:41:18:124,-74,35m
12,11-07-2023 16:41:20:125,-74,35m
13,11-07-2023 16:41:22:123,-72,35m
14,11-07-2023 16:41:24:124,-69,35m
15,11-07-2023 16:41:26:123,-68,35m
16,11-07-2023 16:41:28:124,-68,35m
17,11-07-2023 16:41:30:123,-67,35m
18,11-07-2023 16:41:32:125,-67,35m
19,11-07-2023 16:41:34:125,-67,35m
20,11-07-2023 16:41:36:124,-67,35m
21,11-07-2023 16:41:38:126,-67,35m
22,11-07-2023 16:41:40:126,-67,35m
23,11-07-2023 16:41:42:126,-67,35m
24,11-07-2023 16:41:44:127,-67,35m
25,11-07-2023 16:41:46:127,-67,35m
26,11-07-2023 16:41:48:128,-67,35m
27,11-07-2023 16:41:50:128,-67,35m
28,11-07-2023 16:41:52:128,-67,35m
29,11-07-2023 16:41:54:128,-67,35m
30,11-07-2023 16:41:56:130,-67,35m
31,11-07-2023 16:41:58:129,-67,35m
32,11-07-2023 16:42:00:129,-67,35m
33,11-07-2023 16:42:02:130,-67,35m
34,11-07-2023 16:42:04:130,-67,35m
35,11-07-2023 16:42:06:131,-67,35m
36,11-07-2023 16:42:08:131,-67,35m
37,11-07-2023 16:42:10:134,-67,35m
38,11-07-2023 16:42:12:133,-67,35m
39,11-07-2023 16:42:14:133,-67,35m
40,11-07-2023 16:42:16:134,-67,35m
41,11-07-2023 16:42:18:135,-67,35m
42,11-07-2023 16:42:20:134,-67,35m
43,11-07-2023 16:42:22:135,-68,35m
44,11-07-2023 16:42:24:136,-68,35m
45,11-07-2023 16:42:26:137,-69,35m
46,11-07-2023 16:42:28:138,-69,35m
47,11-07-2023 16:42:30:138,-69,35m
48,11-07-2023 16:42:32:139,-69,35m
49,11-07-2023 16:42:34:139,-69,35m
50,11-07-2023 16:42:36:140,-69,35m
51,11-07-2023 16:42:38:141,-69,35m
52,11-07-2023 16:42:40:140,-69,35m
53,11-07-2023 16:42:42:141,-69,35m
54,11-07-2023 16:42:44:141,-69,35m
55,11-07-2023 16:42:46:141,-69,35m
56,11-07-2023 16:42:48:143,-67,35m
57,11-07-2023 16:42:50:142,-65,35m
58,11-07-2023 16:42:52:145,-65,35m
59,11-07-2023 16:42:54:144,-65,35m
60,11-07-2023 16:42:56:144,-65,35m
61,11-07-2023 16:42:58:145,-65,35m
62,11-07-2023 16:43:00:145,-65,35m
63,11-07-2023 16:43:02:145,-65,35m
64,11-07-2023 16:43:04:146,-65,35m
0,Mac Address ,28:DE:65:6E:4E:16,35m_1
1,Time, RSSI,35m_1
2,11-07-2023 16:41:27:070,-77,35m_1
3,11-07-2023 16:41:29:071,-77,35m_1
4,11-07-2023 16:41:31:070,-77,35m_1
5,11-07-2023 16:41:33:071,-77,35m_1
6,11-07-2023 16:41:35:070,-77,35m_1
7,11-07-2023 16:41:37:071,-77,35m_1
8,11-07-2023 16:41:39:071,-77,35m_1
9,11-07-2023 16:41:41:071,-77,35m_1
10,11-07-2023 16:41:43:072,-77,35m_1
11,11-07-2023 16:41:45:071,-77,35m_1
12,11-07-2023 16:41:47:072,-77,35m_1
13,11-07-2023 16:41:49:073,-77,35m_1
14,11-07-2023 16:41:51:072,-77,35m_1
15,11-07-2023 16:41:53:072,-77,35m_1
16,11-07-2023 16:41:55:073,-77,35m_1
17,11-07-2023 16:41:57:074,-77,35m_1
18,11-07-2023 16:41:59:074,-77,35m_1
19,11-07-2023 16:42:01:075,-77,35m_1
20,11-07-2023 16:42:03:076,-77,35m_1
21,11-07-2023 16:42:05:078,-77,35m_1
22,11-07-2023 16:42:07:077,-77,35m_1
23,11-07-2023 16:42:09:075,-77,35m_1
24,11-07-2023 16:42:11:076,-77,35m_1
25,11-07-2023 16:42:13:077,-77,35m_1
26,11-07-2023 16:42:15:075,-77,35m_1
27,11-07-2023 16:42:17:076,-77,35m_1
28,11-07-2023 16:42:19:075,-77,35m_1
29,11-07-2023 16:42:21:076,-77,35m_1
30,11-07-2023 16:42:23:076,-77,35m_1
31,11-07-2023 16:42:25:076,-77,35m_1
32,11-07-2023 16:42:27:075,-77,35m_1
33,11-07-2023 16:42:29:075,-77,35m_1
34,11-07-2023 16:42:31:077,-77,35m_1
35,11-07-2023 16:42:33:075,-77,35m_1
36,11-07-2023 16:42:35:077,-77,35m_1
37,11-07-2023 16:42:37:076,-77,35m_1
38,11-07-2023 16:42:39:076,-78,35m_1
39,11-07-2023 16:42:41:077,-78,35m_1
40,11-07-2023 16:42:43:076,-78,35m_1
41,11-07-2023 16:42:45:076,-79,35m_1
42,11-07-2023 16:42:47:077,-79,35m_1
43,11-07-2023 16:42:49:078,-79,35m_1
44,11-07-2023 16:42:51:078,-79,35m_1
45,11-07-2023 16:42:53:077,-79,35m_1
46,11-07-2023 16:42:55:078,-79,35m_1
47,11-07-2023 16:42:57:077,-79,35m_1
48,11-07-2023 16:42:59:077,-79,35m_1
49,11-07-2023 16:43:01:078,-79,35m_1
50,11-07-2023 16:43:03:077,-79,35m_1
51,11-07-2023 16:43:05:079,-79,35m_1
52,11-07-2023 16:43:07:078,-79,35m_1
53,11-07-2023 16:43:09:078,-79,35m_1
54,11-07-2023 16:43:11:078,-79,35m_1
55,11-07-2023 16:43:13:077,-79,35m_1
56,11-07-2023 16:43:15:078,-79,35m_1
57,11-07-2023 16:43:17:081,-79,35m_1
58,11-07-2023 16:43:19:079,-79,35m_1
59,11-07-2023 16:43:21:078,-79,35m_1
60,11-07-2023 16:43:23:081,-79,35m_1
61,11-07-2023 16:43:25:080,-79,35m_1
62,11-07-2023 16:43:27:080,-79,35m_1
63,11-07-2023 16:43:29:080,-79,35m_1
64,11-07-2023 16:43:31:080,-79,35m_1
0,Mac Address ,28:DE:65:6E:4E:16,37.5m
1,Time, RSSI,37.5m
2,11-07-2023 16:44:54:161,-63,37.5m
3,11-07-2023 16:44:56:162,-63,37.5m
4,11-07-2023 16:44:58:162,-64,37.5m
5,11-07-2023 16:45:00:163,-64,37.5m
6,11-07-2023 16:45:02:163,-64,37.5m
7,11-07-2023 16:45:04:162,-64,37.5m
8,11-07-2023 16:45:06:163,-64,37.5m
9,11-07-2023 16:45:08:163,-64,37.5m
10,11-07-2023 16:45:10:163,-64,37.5m
11,11-07-2023 16:45:12:162,-64,37.5m
12,11-07-2023 16:45:14:164,-64,37.5m
13,11-07-2023 16:45:16:163,-64,37.5m
14,11-07-2023 16:45:18:163,-65,37.5m
15,11-07-2023 16:45:20:164,-65,37.5m
16,11-07-2023 16:45:22:165,-65,37.5m
17,11-07-2023 16:45:24:166,-67,37.5m
18,11-07-2023 16:45:26:164,-68,37.5m
19,11-07-2023 16:45:28:165,-68,37.5m
20,11-07-2023 16:45:30:165,-67,37.5m
21,11-07-2023 16:45:32:165,-67,37.5m
22,11-07-2023 16:45:34:165,-67,37.5m
23,11-07-2023 16:45:36:166,-67,37.5m
24,11-07-2023 16:45:38:165,-67,37.5m
25,11-07-2023 16:45:40:166,-67,37.5m
26,11-07-2023 16:45:42:167,-67,37.5m
27,11-07-2023 16:45:44:166,-67,37.5m
28,11-07-2023 16:45:46:167,-67,37.5m
29,11-07-2023 16:45:48:168,-67,37.5m
30,11-07-2023 16:45:50:167,-67,37.5m
31,11-07-2023 16:45:52:168,-67,37.5m
32,11-07-2023 16:45:54:169,-66,37.5m
33,11-07-2023 16:45:56:169,-66,37.5m
34,11-07-2023 16:45:58:170,-65,37.5m
35,11-07-2023 16:46:00:170,-65,37.5m
36,11-07-2023 16:46:02:171,-64,37.5m
37,11-07-2023 16:46:04:170,-64,37.5m
38,11-07-2023 16:46:06:171,-64,37.5m
39,11-07-2023 16:46:08:171,-64,37.5m
40,11-07-2023 16:46:10:172,-64,37.5m
41,11-07-2023 16:46:12:171,-64,37.5m
42,11-07-2023 16:46:14:171,-64,37.5m
43,11-07-2023 16:46:16:171,-66,37.5m
44,11-07-2023 16:46:18:171,-68,37.5m
45,11-07-2023 16:46:20:172,-68,37.5m
46,11-07-2023 16:46:22:170,-68,37.5m
47,11-07-2023 16:46:24:171,-68,37.5m
48,11-07-2023 16:46:26:170,-68,37.5m
49,11-07-2023 16:46:28:173,-67,37.5m
50,11-07-2023 16:46:30:171,-67,37.5m
51,11-07-2023 16:46:32:172,-66,37.5m
52,11-07-2023 16:46:34:172,-66,37.5m
53,11-07-2023 16:46:36:171,-66,37.5m
54,11-07-2023 16:46:38:172,-66,37.5m
55,11-07-2023 16:46:40:171,-66,37.5m
56,11-07-2023 16:46:42:172,-66,37.5m
57,11-07-2023 16:46:44:171,-66,37.5m
58,11-07-2023 16:46:46:172,-66,37.5m
59,11-07-2023 16:46:48:173,-66,37.5m
60,11-07-2023 16:46:50:174,-66,37.5m
61,11-07-2023 16:46:52:174,-66,37.5m
62,11-07-2023 16:46:54:174,-66,37.5m
63,11-07-2023 16:46:56:175,-66,37.5m
64,11-07-2023 16:46:58:175,-66,37.5m
65,11-07-2023 16:47:00:175,-66,37.5m
66,11-07-2023 16:47:02:175,-66,37.5m
67,11-07-2023 16:47:04:176,-66,37.5m
68,11-07-2023 16:47:06:175,-66,37.5m
0,Mac Address ,28:DE:65:6E:4E:16,37e
1,Time, RSSI,37e
2,11-07-2023 16:59:48:251,-73,37e
3,11-07-2023 16:59:50:253,-73,37e
4,11-07-2023 16:59:52:252,-73,37e
5,11-07-2023 16:59:54:254,-73,37e
6,11-07-2023 16:59:56:256,-73,37e
7,11-07-2023 16:59:58:253,-73,37e
8,11-07-2023 17:00:00:255,-73,37e
9,11-07-2023 17:00:02:253,-73,37e
10,11-07-2023 17:00:04:256,-73,37e
11,11-07-2023 17:00:06:255,-73,37e
12,11-07-2023 17:00:08:255,-73,37e
13,11-07-2023 17:00:10:255,-73,37e
14,11-07-2023 17:00:12:257,-73,37e
15,11-07-2023 17:00:14:258,-74,37e
16,11-07-2023 17:00:16:257,-74,37e
17,11-07-2023 17:00:18:258,-74,37e
18,11-07-2023 17:00:20:258,-76,37e
19,11-07-2023 17:00:22:258,-76,37e
20,11-07-2023 17:00:24:258,-76,37e
21,11-07-2023 17:00:26:258,-76,37e
22,11-07-2023 17:00:28:260,-76,37e
23,11-07-2023 17:00:30:259,-76,37e
24,11-07-2023 17:00:32:258,-76,37e
25,11-07-2023 17:00:34:259,-76,37e
26,11-07-2023 17:00:36:258,-76,37e
27,11-07-2023 17:00:38:258,-76,37e
28,11-07-2023 17:00:40:258,-76,37e
29,11-07-2023 17:00:42:259,-76,37e
30,11-07-2023 17:00:44:258,-76,37e
31,11-07-2023 17:00:46:259,-76,37e
32,11-07-2023 17:00:48:259,-76,37e
33,11-07-2023 17:00:50:260,-76,37e
34,11-07-2023 17:00:52:262,-76,37e
35,11-07-2023 17:00:54:260,-76,37e
36,11-07-2023 17:00:56:260,-76,37e
37,11-07-2023 17:00:58:261,-76,37e
38,11-07-2023 17:01:00:262,-76,37e
39,11-07-2023 17:01:02:261,-76,37e
40,11-07-2023 17:01:04:261,-76,37e
41,11-07-2023 17:01:06:261,-76,37e
42,11-07-2023 17:01:08:261,-77,37e
43,11-07-2023 17:01:10:261,-78,37e
44,11-07-2023 17:01:12:262,-78,37e
45,11-07-2023 17:01:14:262,-78,37e
46,11-07-2023 17:01:16:263,-78,37e
47,11-07-2023 17:01:18:263,-78,37e
48,11-07-2023 17:01:20:265,-78,37e
49,11-07-2023 17:01:22:264,-78,37e
50,11-07-2023 17:01:24:266,-78,37e
51,11-07-2023 17:01:26:266,-78,37e
52,11-07-2023 17:01:28:266,-78,37e
53,11-07-2023 17:01:30:266,-78,37e
54,11-07-2023 17:01:32:266,-78,37e
55,11-07-2023 17:01:34:266,-78,37e
56,11-07-2023 17:01:36:266,-78,37e
57,11-07-2023 17:01:38:269,-79,37e
58,11-07-2023 17:01:40:267,-79,37e
59,11-07-2023 17:01:42:268,-79,37e
60,11-07-2023 17:01:44:269,-79,37e
61,11-07-2023 17:01:46:268,-79,37e
62,11-07-2023 17:01:48:269,-79,37e
0,Mac Address ,28:DE:65:6E:4E:16,40m
1,Time, RSSI,40m
2,11-07-2023 16:51:24:637,-62,40m
3,11-07-2023 16:51:26:637,-62,40m
4,11-07-2023 16:51:28:638,-62,40m
5,11-07-2023 16:51:30:640,-64,40m
6,11-07-2023 16:51:32:639,-64,40m
7,11-07-2023 16:51:34:639,-64,40m
8,11-07-2023 16:51:36:640,-64,40m
9,11-07-2023 16:51:38:641,-61,40m
10,11-07-2023 16:51:40:642,-60,40m
11,11-07-2023 16:51:42:641,-60,40m
12,11-07-2023 16:51:44:641,-60,40m
13,11-07-2023 16:51:46:641,-60,40m
14,11-07-2023 16:51:48:642,-60,40m
15,11-07-2023 16:51:50:643,-60,40m
16,11-07-2023 16:51:52:643,-60,40m
17,11-07-2023 16:51:54:644,-60,40m
18,11-07-2023 16:51:56:643,-63,40m
19,11-07-2023 16:51:58:645,-64,40m
20,11-07-2023 16:52:00:644,-64,40m
21,11-07-2023 16:52:02:644,-64,40m
22,11-07-2023 16:52:04:645,-65,40m
23,11-07-2023 16:52:06:644,-65,40m
24,11-07-2023 16:52:08:644,-64,40m
25,11-07-2023 16:52:10:644,-63,40m
26,11-07-2023 16:52:12:644,-63,40m
27,11-07-2023 16:52:14:644,-62,40m
28,11-07-2023 16:52:16:644,-62,40m
29,11-07-2023 16:52:18:645,-62,40m
30,11-07-2023 16:52:20:646,-62,40m
31,11-07-2023 16:52:22:647,-62,40m
32,11-07-2023 16:52:24:647,-62,40m
33,11-07-2023 16:52:26:647,-62,40m
34,11-07-2023 16:52:28:647,-62,40m
35,11-07-2023 16:52:30:648,-61,40m
36,11-07-2023 16:52:32:648,-61,40m
37,11-07-2023 16:52:34:647,-62,40m
38,11-07-2023 16:52:36:649,-62,40m
39,11-07-2023 16:52:38:648,-62,40m
40,11-07-2023 16:52:40:650,-62,40m
41,11-07-2023 16:52:42:650,-62,40m
42,11-07-2023 16:52:44:650,-61,40m
43,11-07-2023 16:52:46:652,-59,40m
44,11-07-2023 16:52:48:650,-59,40m
